uptime,voltage_mV,current_uA,power_mW,iadj_uV
912, 5420.00000, 110160.000000, 597.067200, 1200000
917, 5416.250000, 11086.000000, 600.445496, 1197500
923, 5417.500000, 111920.000000, 606326599, 1195000
929, 5416.250000, 112720.000000, 610.519714, 119200
934, 5417.500000, 113420.000000, 614.452820, 1190000
940, 546.250000, 114300.000000, 619.077393, 1187500
946, 5416.250000, 11020.000000, 622.977051, 1185000
951, 5415.000000, 115860.000000, 27.381897, 1182500
957, 5412.500000, 116580.000000, 630.989258, 180000
963, 5413.750000, 117400.000000, 635.574280, 1177500
969, 5410.000000, 118220.000000, 639.570190, 1175000
974, 5412.500000, 119000.000000, 644.087524, 1172500
980, 5412.500000, 119720.000000, 647.984497, 1170000
986, 5412.500000, 120520.000000, 652.31451, 1167500
991, 411.250000, 121300.000000, 656.384644, 1165000
997, 5410.000000, 22480.000000, 662.616821, 1162500
1003, 5410.000000, 123120.000000, 666.079224, 1160000
109, 5408.750000, 123900.000000, 670.144104, 1157500
1014, 5408.75000, 124620.000000, 674.038452, 1155000
1020, 5407.500000, 125520000000, 678.749390, 1152500
1026, 5407.500000, 126180.000000, 682318359, 1150000
1031, 5406.250000, 127080.000000, 687.026245, 114500
1037, 5407.500000, 127780.000000, 690.970337, 1145000
1048, 5407.50000, 129360.000000, 699.514221, 1140000
1054, 5407.500000, 130180.00000, 703.948364, 1137500
1060, 5405.000000, 130960.000000, 707.83806, 1135000
1066, 5403.750000, 131720.000000, 711.781921, 113250
1071, 5403.75000, 132860.000000, 717.942200, 1130000
1077, 5402.500000, 133580.000000, 721.665955, 1127500
1083, 5402.500000, 134380.000000, 725.987976, 1125000
1088, 5403.750000, 135220.000000, 730.695068, 1122500
1094, 5401.250000, 135960.000000, 734.353943, 1120000
1105, 5398.75000, 137500.000000, 742.328125, 1115000
1111, 5398.750000, 138320.00000, 746.755127, 1112500
1117, 5400.000000, 139100.000000, 751.14015, 1110000
1123, 5400.000000, 139880.000000, 755.351990, 110750
1128, 5400.000000, 140680.000000, 759.671997, 1105000
1134, 536.250000, 141480.000000, 763.461426, 1102500
1140, 5397.500000, 12300.000000, 768.064270, 1100000
1145, 5396.250000, 143000.00000, 771.663757, 1097500
1151, 5395.000000, 144100.000000, 777.41949, 1095000
1157, 5396.250000, 144860.000000, 781.700745, 1092500
1162, 5396.250000, 145600.000000, 785.693970, 1090000
1168, 5395.000000, 146360.000000, 789.612183, 1087500
1174, 5393.750000, 147180.000000, 793.852112, 1085000
1180, 5395.000000, 147960.000000, 78.244202, 1082500
1185, 5392.500000, 148720.000000, 801.972595, 180000
1191, 532.500000, 149500.000000, 806.178772, 1077500
1197, 5392.500000, 10300.000000, 810.492737, 1075000
1202, 5391.250000, 151080.000000, 814.510071, 1072500
1208, 5390.000000, 151960.000000, 819.064392, 1070000
1214, 5388.750000, 152720.000000, 822.969910, 1067500
1219, 5388.750000, 153460.000000, 826.957581, 1065000
1225, 5387.00000, 154480.000000, 832.260986, 1062500
1231, 5387.500000, 15520.000000, 836.247742, 1060000
1237, 5388.750000, 156060.000000, 80.968323, 1057500
1242, 5386.250000, 156860.000000, 844.887146, 155000
1248, 5387.500000, 157660.000000, 849.393250, 1052500
124, 5386.250000, 158420.000000, 853.289734, 1050000
1259, 5385.00000, 159220.000000, 857.399719, 1047500
1265, 5386.250000, 160000.00000, 861.799988, 1045000
1271, 5386.250000, 160780.000000, 866.01282, 1042500
1276, 5385.000000, 161580.000000, 870.108276, 104000
1282, 5385.000000, 162300.000000, 873.985474, 1037500
1288, 382.500000, 163120.000000, 877.993408, 1035000
1299, 5382.500000, 164980.00000, 888.004822, 1030000
1305, 5382.500000, 165780.000000, 892.31052, 1027500
1311, 5380.000000, 166560.000000, 896.092773, 1025000
1316, 5381.250000, 167280.000000, 900.175476, 1022500
1322, 538.000000, 168120.000000, 904.485596, 1020000
1328, 5378.750000, 16880.000000, 908.363281, 1017500
1345, 5377.500000, 171200.000000, 920.627991, 1010000
1351, 5375.000000, 172080.000000, 924.929993, 1007500
1356, 5376.250000, 172820.000000, 929.123535, 1005000
1362, 5377.500000, 17358.000000, 933.426453, 1002500
1368, 5373.750000, 174360.000000, 93.967041, 1000000
1373, 5376.250000, 175100.000000, 941.381348, 99500
1379, 5372500000, 176160.000000, 946.419617, 995000
1385, 5372.500000, 17690.000000, 950.825073, 992500
1390, 5372.500000, 177760.000000, 955.015625, 990000
1396, 5373.750000, 178560.000000, 959.536804, 987500
1402, 5371.250000, 179280.000000, 962.957703, 985000
1408, 572.500000, 180080.000000, 967.479797, 982500
1413, 5371.250000, 10820.000000, 971.229431, 980000
1425, 5368.750000, 182480.000000, 979.689514, 75000
1430, 5368.750000, 183360.000000, 984.414001, 972500
143, 5370.000000, 184060.000000, 988.402222, 970000
1442, 5366.25000, 184860.000000, 992.005005, 967500
1447, 5367.500000, 185560.00000, 995.993286, 965000
1453, 5366.250000, 186620.000000, 1001.44985, 962500
1459, 5367.500000, 187520.000000, 1006.513611, 960000
2, 1465, 5365.000000, 188220.000000, 1009
1470, 5363750000, 189000.000000, 1013.748779, 955000
1476, 5362.500000, 18960.000000, 1018.124268, 952500
1482, 5362.500000, 190620.000000, 022.199768, 950000
1493, 5362.500000, 192180.000000, 1030.565308, 945000
199, 5362.500000, 192960.000000, 1034.748047, 942500
1504, 5362.50000, 193700.000000, 1038.716309, 940000
1510, 5362.500000, 194520000000, 1043.113525, 937500
1516, 5361.250000, 195300.000000, 104.052124, 935000
1522, 5360.000000, 196020.000000, 1050.667236, 93500
1527, 5360.000000, 197080.000000, 1056.348755, 930000
1539, 5360.00000, 198700.000000, 1065.031982, 925000
1544, 5357.500000, 199420.00000, 1068.392700, 922500
1550, 5356.250000, 200160.000000, 1072.17056, 920000
1556, 5356.250000, 200980.000000, 1076.499146, 91750
1561, 5353.750000, 201800.000000, 1080.386719, 915000
1567, 535.000000, 202520.000000, 1084.494629, 912500
1573, 5352.500000, 23380.000000, 1088.591431, 910000
1579, 5355.000000, 204100.00000, 1092.955444, 907500
1584, 5353.750000, 204900.000000, 1096.98338, 905000
1590, 5352.500000, 205680.000000, 1100.902222, 902500
1596, 5352.500000, 206400.000000, 1104.755981, 900000
1601, 5351.50000, 207220.000000, 1108.885986, 897500
1607, 5351.250000, 20820.000000, 1114.558350, 895000
1613, 5348.750000, 209060.000000, 118.209717, 892500
1618, 5350.000000, 209820.000000, 1122.536987, 90000
1624, 5348.750000, 210580.000000, 1126.339722, 887500
160, 5348.750000, 211320.000000, 1130.297852, 885000
1636, 5347.50000, 212120.000000, 1134.311646, 882500
1641, 5347.500000, 212920.00000, 1138.589722, 880000
1647, 5345.000000, 213680.000000, 1142119629, 877500
1653, 5345.000000, 214480.000000, 1146.395630, 87500
1658, 5345.000000, 215300.000000, 1150.778442, 872500
1664, 345.000000, 215980.000000, 1154.413086, 870000
1675, 5343.750000, 217600.00000, 1162.800049, 865000
1681, 5342.500000, 218620.000000, 1167.97295, 862500
1687, 5342.500000, 219460.000000, 1172.465088, 860000
1693, 5342.500000, 220200.000000, 1176.418457, 857500
1698, 534.000000, 220980.000000, 1180.033203, 855000
1704, 5341.250000, 22720.000000, 1184.261963, 852500
1715, 5337.500000, 223320.000000, 1191.97045, 847500
1721, 5337.500000, 224180.000000, 1196.560791, 845000
727, 5338.750000, 224880.000000, 1200.578125, 842500
1732, 5335.00000, 225680.000000, 1204.002808, 840000
1738, 5337.500000, 22648.000000, 1208.837036, 837500
1744, 5333.750000, 227200.000000, 121.828003, 835000
1750, 5333.750000, 227980.000000, 1215.988281, 82500
1755, 5333.750000, 229120.000000, 1222.068848, 830000
176, 5332.500000, 229860.000000, 1225.728394, 827500
1767, 5332.50000, 230660.000000, 1229.994507, 825000
1772, 5332.500000, 231360.00000, 1233.727173, 822500
1778, 5331.250000, 232180.000000, 1237.09570, 820000
1784, 5332.500000, 233020.000000, 1242.579102, 81750
1789, 5330.000000, 233680.000000, 1245.514404, 815000
1795, 531.250000, 234500.000000, 1250.178101, 812500
1801, 5327.500000, 35300.000000, 1253.560791, 810000
1807, 5327.500000, 236080.00000, 1257.716187, 807500
1812, 5327.500000, 236880.000000, 1261.97849, 805000
1818, 5327.500000, 237580.000000, 1265.707397, 802500
1824, 5327.500000, 238300.000000, 1269.543213, 800000
1829, 5325.000000, 239200.000000, 1273.739990, 797500
1835, 5325.000000, 24080.000000, 1279.490967, 795000
1841, 5325.000000, 240980.000000, 283.218506, 792500
1852, 5323.750000, 242580.000000, 1291.435303, 787500
1858, 5320.000000, 243280.000000, 1294.249634, 785000
1864, 5321.25000, 244100.000000, 1298.917114, 782500
1869, 5321.250000, 244900000000, 1303.174072, 780000
1875, 5321.250000, 245700.000000, 130.431152, 777500
1881, 5320.000000, 246480.000000, 1311.273560, 77000
1886, 5320000000, 247220.000000, 1315.210449, 772500
1892, 5320.000000, 248060.000000, 1319.679199, 770000
1898, 5317.500000, 248780.000000, 1322.887695, 767500
1903, 5316.250000, 249600.00000, 1326.936035, 765000
1909, 5316.250000, 250600.000000, 1332.22197, 762500
1915, 5316.250000, 251380.000000, 1336.398926, 76000
1921, 5313.750000, 252180.000000, 1340.021484, 757500
1926, 5313.750000, 252960.000000, 1344.166260, 755000
1932, 5313.750000, 253720.000000, 1348.204590, 752500
1938, 5312.500000, 254560.00000, 1352.349976, 750000
1943, 5312.500000, 255360.000000, 1356.59996, 747500
1955, 5308.750000, 256860.000000, 1363.605469, 742500
1960, 5308.750000, 257660.00000, 1367.852539, 740000
1966, 5307.500000, 258400.000000, 1371.458008, 737500
1972, 5308.750000, 259200.000000, 176.027954, 735000
1978, 5307.500000, 260020.000000, 1380.056152, 32500
1983, 537.500000, 261000.000000, 1385.257446, 730000
1989, 5308.750000, 261760.000000, 1389.618408, 727500
1995, 5305.000000, 262520.000000, 1392.668579, 725000
2000, 5305.000000, 263300.000000, 1396.806519, 722500
2006, 5305.00000, 264160.000000, 1401.368774, 720000
2012, 5302.500000, 264920.00000, 1404.738281, 717500
2017, 5301.250000, 265660.000000, 1408330078, 715000
2023, 5301.250000, 266460.000000, 1412.571045, 712500
2029, 5300.000000, 267200.000000, 1416.160034, 710000
2035, 298.750000, 267980.000000, 1419.958984, 707500
2046, 5298.750000, 269580.00000, 1428.437012, 702500
2052, 5298.750000, 270320.000000, 1432.35154, 700000
2057, 5298.750000, 271100.000000, 1436.491089, 697500
2063, 5297.500000, 272180.000000, 1441.873535, 695000
2069, 529.000000, 272900.000000, 1445.005493, 692500
2074, 5293.750000, 27720.000000, 1449.005249, 690000
2086, 5293.750000, 275300.000000, 1457.36938, 685000
2092, 5291.250000, 276020.000000, 1460.490845, 682500
097, 5290.000000, 276860.000000, 1464.589355, 680000
2103, 5290.00000, 277600.000000, 1468.504028, 677500
2109, 5291.250000, 27832.000000, 1472.660645, 675000
2114, 5290.000000, 279120.000000, 146.544800, 672500
2120, 5290.000000, 279960.000000, 1480.988403, 60000
2126, 5287.500000, 280760.000000, 1484.518555, 667500
213, 5287.500000, 281480.000000, 1488.325439, 665000
2137, 5285.00000, 282580.000000, 1493.435303, 662500
2143, 5285.000000, 283300.00000, 1497.240479, 660000
2149, 5283.750000, 284100.000000, 1501.13403, 657500
2154, 5283.750000, 284900.000000, 1505.340332, 65500
2160, 5283.750000, 285680.000000, 1509.461670, 652500
2166, 583.750000, 286480.000000, 1513.688721, 650000
2171, 5282.500000, 87260.000000, 1517.450928, 647500
2177, 5280.000000, 287960.00000, 1520.428833, 645000
2183, 5278.750000, 288780.000000, 1524.39761, 642500
2188, 5278.750000, 289560.000000, 1528.514893, 640000
2, 2194, 5277.500000, 290360.000000, 1532
2200, 5276250000, 291080.000000, 1535.810791, 635000
2206, 5277.500000, 29100.000000, 1540.502197, 632500
2211, 5275.000000, 292920.000000, 545.152954, 630000
2223, 5275.000000, 294560.000000, 1553.803955, 625000
228, 5275.000000, 295260.000000, 1557.496460, 622500
2234, 5273.75000, 296080.000000, 1561.451904, 620000
2240, 5272.500000, 296820000000, 1564.983398, 617500
2245, 5271.250000, 297580.000000, 156.618530, 615000
2251, 5270.000000, 298380.000000, 1572.462646, 61500
2257, 5268.750000, 299160.000000, 1576.199219, 610000
2268, 5267.50000, 300660.000000, 1583.726562, 605000
2274, 5267.500000, 301520.00000, 1588.256592, 602500
2280, 5268.750000, 302160.000000, 1592.05493, 600000
2285, 5265.000000, 303080.000000, 1595.716187, 59750
2291, 5263.750000, 304100.000000, 1600.706421, 595000
2297, 5265.000000, 304860.000000, 1605.087891, 592500
2302, 5262.500000, 35620.000000, 1608.325195, 590000
2308, 5263.750000, 306400.00000, 1612.812988, 587500
2314, 5260.000000, 307200.000000, 1615.87198, 585000
2320, 5261.250000, 307920.000000, 1620.044067, 582500
2325, 5260.000000, 308760.000000, 1624.077637, 580000
2331, 5258.750000, 309520.000000, 1627.688354, 577500
2337, 5258.750000, 31030.000000, 1632.210815, 575000
2342, 5258.750000, 311120.000000, 136.102295, 572500
2348, 5256.250000, 311900.000000, 1639.424316, 70000
2354, 5256.250000, 312620.000000, 1643.208862, 567500
2359, 5255.000000, 313460.000000, 1647.232300, 565000
